2017-05-09_13:00;15;10;0.0;413.8;1300;14;19;116;0.0;55;10;1008;46;14
2017-05-09_14:00;15;10;0.0;413.8;1400;14;19;116;0.0;54;10;1008;44;14
2017-05-09_15:00;15;10;0.0;413.8;1500;14;20;116;0.0;53;10;1008;43;14
2017-05-09_16:00;15;10;0.0;413.8;1600;13;19;116;0.0;55;10;1008;37;14
2017-05-09_17:00;15;10;0.0;413.8;1700;13;18;113;0.0;57;10;1008;31;13
2017-05-09_18:00;15;10;0.0;413.8;1800;12;18;113;0.0;59;10;1008;26;13
2017-05-09_19:00;15;10;0.0;413.8;1900;11;16;113;0.0;62;10;1009;17;13
2017-05-09_20:00;15;10;0.0;413.8;2000;11;14;113;0.0;65;10;1009;9;13
2017-05-09_21:00;15;10;0.0;413.8;2100;10;12;113;0.0;68;10;1010;0;14
2017-05-09_22:00;15;10;0.0;413.8;2200;9;12;113;0.0;69;10;1011;4;12
2017-05-10_00:00;13;6;0.0;413.8;0000;6;11;116;0.0;71;10;1012;12;9
2017-05-10_01:00;13;6;0.0;413.8;0100;4;10;116;0.0;71;10;1012;15;6
2017-05-10_02:00;13;6;0.0;413.8;0200;3;10;113;0.0;71;10;1012;19;3
2017-05-10_03:00;13;6;0.0;413.8;0300;1;9;113;0.0;71;10;1013;23;1
2017-05-06_22:00;25;15;0.0;387.0;2200;18;5;176;0.5;94;9;1012;11;20
2017-05-10_05:00;13;6;0.0;413.8;0500;1;9;113;0.0;67;10;1013;8;1
2017-05-08_19:00;19;13;0.0;387.0;1900;14;15;113;0.0;73;10;1005;4;16
2017-05-10_06:00;13;6;0.0;413.8;0600;2;9;113;0.0;65;10;1013;0;2
2017-05-10_04:00;13;6;0.0;413.8;0400;1;9;113;0.0;69;10;1013;15;1
2017-05-10_08:00;13;6;0.0;413.8;0800;6;11;113;0.0;51;10;1014;0;6
2017-05-10_07:00;13;6;0.0;413.8;0700;4;10;113;0.0;58;10;1013;0;4
2017-05-10_09:00;13;6;0.0;413.8;0900;8;12;113;0.0;45;10;1014;0;8
2017-05-10_10:00;13;6;0.0;413.8;1000;9;12;113;0.0;41;10;1014;0;9
2017-05-10_12:00;13;6;0.0;413.8;1200;12;13;113;0.0;35;10;1014;0;12
2017-05-10_11:00;13;6;0.0;413.8;1100;11;12;113;0.0;38;10;1014;0;11
2017-05-10_13:00;13;6;0.0;413.8;1300;12;12;113;0.0;36;10;1014;4;12
2017-05-10_14:00;13;6;0.0;413.8;1400;12;11;116;0.0;37;10;1014;9;12
2017-05-10_17:00;13;6;0.0;413.8;1700;12;10;116;0.0;48;10;1014;33;12
2017-05-10_16:00;13;6;0.0;413.8;1600;12;10;116;0.0;43;10;1014;23;12
2017-05-10_18:00;13;6;0.0;413.8;1800;11;9;116;0.0;53;10;1014;43;12
2017-05-10_19:00;13;6;0.0;413.8;1900;10;8;116;0.0;61;10;1015;40;12
2017-05-10_15:00;13;6;0.0;413.8;1500;13;11;116;0.0;39;10;1014;13;13
2017-05-10_21:00;13;6;0.0;413.8;2100;8;5;113;0.0;77;10;1015;33;11
2017-05-10_20:00;13;6;0.0;413.8;2000;9;6;113;0.0;69;10;1015;36;11
2017-05-10_22:00;13;6;0.0;413.8;2200;6;4;113;0.0;82;10;1016;22;9
2017-05-10_23:00;13;6;0.0;413.8;2300;5;3;113;0.0;86;10;1016;11;7
2017-05-11_00:00;23;10;0.0;413.8;0000;3;2;113;0.0;91;10;1016;0;5
2017-05-11_01:00;23;10;0.0;413.8;0100;2;3;113;0.0;91;10;1016;0;4
2017-05-11_02:00;23;10;0.0;413.8;0200;1;4;113;0.0;90;10;1016;0;2
2017-05-11_05:00;23;10;0.0;413.8;0500;2;5;113;0.0;81;10;1016;0;2
2017-05-11_03:00;23;10;0.0;413.8;0300;0;5;113;0.0;90;10;1016;0;0
2017-05-11_04:00;23;10;0.0;413.8;0400;1;5;113;0.0;85;10;1016;0;1
2017-05-11_07:00;23;10;0.0;413.8;0700;6;5;113;0.0;66;10;1015;0;6
2017-05-11_06:00;23;10;0.0;413.8;0600;3;5;113;0.0;76;10;1015;0;3
2017-05-11_08:00;23;10;0.0;413.8;0800;10;6;113;0.0;55;10;1015;0;10
2017-05-11_09:00;23;10;0.0;413.8;0900;13;6;113;0.0;45;10;1015;0;13
2017-05-11_10:00;23;10;0.0;413.8;1000;16;6;113;0.0;42;10;1014;0;16
2017-05-11_11:00;23;10;0.0;413.8;1100;18;6;113;0.0;39;10;1014;0;18
2017-05-11_13:00;23;10;0.0;413.8;1300;21;7;113;0.0;36;10;1013;0;22
2017-05-11_12:00;23;10;0.0;413.8;1200;21;6;113;0.0;36;10;1014;0;21
2017-05-11_14:00;23;10;0.0;413.8;1400;22;7;113;0.0;37;10;1013;0;23
2017-05-11_16:00;23;10;0.0;413.8;1600;22;7;113;0.0;45;10;1012;5;24
2017-05-11_15:00;23;10;0.0;413.8;1500;23;8;113;0.0;38;10;1013;0;24
2017-05-11_17:00;23;10;0.0;413.8;1700;21;6;116;0.1;52;10;1012;10;24
2017-05-11_18:00;23;10;0.0;413.8;1800;20;6;116;0.1;60;10;1012;16;24
2017-05-11_19:00;23;10;0.0;413.8;1900;20;5;116;0.1;69;10;1012;21;23
2017-05-11_20:00;23;10;0.0;413.8;2000;19;4;113;0.0;79;10;1012;26;22
2017-05-11_21:00;23;10;0.0;413.8;2100;18;3;113;0.0;89;10;1012;31;22
2017-05-11_22:00;23;10;0.0;413.8;2200;16;3;113;0.0;88;10;1012;28;20
2017-05-11_23:00;23;10;0.0;413.8;2300;15;4;116;0.0;87;10;1012;24;17
2017-05-12_00:00;25;14;0.0;413.8;0000;13;5;116;0.0;86;10;1012;21;15
2017-05-12_01:00;25;14;0.0;413.8;0100;11;6;116;0.0;84;10;1012;33;13
2017-05-12_03:00;25;14;0.0;413.8;0300;7;7;116;0.0;80;10;1011;57;7
2017-05-12_02:00;25;14;0.0;413.8;0200;9;6;116;0.0;82;10;1011;45;10
2017-05-12_04:00;25;14;0.0;413.8;0400;8;7;116;0.0;78;10;1011;56;8
2017-05-12_05:00;25;14;0.0;413.8;0500;9;7;119;0.0;76;10;1011;55;9
2017-05-12_06:00;25;14;0.0;413.8;0600;10;7;119;0.0;74;10;1011;53;10
2017-05-12_08:00;25;14;0.0;413.8;0800;14;7;266;0.1;67;8;1011;63;14
2017-05-12_07:00;25;14;0.0;413.8;0700;12;7;119;0.0;70;9;1011;58;12
2017-05-12_09:00;25;14;0.0;413.8;0900;16;8;266;0.1;64;7;1011;68;16
2017-05-12_10:00;25;14;0.0;413.8;1000;17;8;266;0.1;61;6;1010;72;17
2017-05-12_11:00;25;14;0.0;413.8;1100;19;8;200;0.2;58;5;1010;75;19
2017-05-12_12:00;25;14;0.0;413.8;1200;21;8;200;0.2;55;4;1010;79;21
2017-05-12_13:00;25;14;0.0;413.8;1300;22;8;200;0.3;54;6;1010;75;23
2017-05-12_15:00;25;14;0.0;413.8;1500;24;6;386;0.6;53;9;1009;68;25
2017-05-12_14:00;25;14;0.0;413.8;1400;23;7;386;0.5;53;8;1009;71;24
2017-05-12_16:00;25;14;0.0;413.8;1600;24;6;386;1.0;61;10;1008;55;25
2017-05-12_17:00;25;14;0.0;413.8;1700;23;5;386;1.3;69;10;1008;42;25
2017-05-12_19:00;25;14;0.0;413.8;1900;21;4;386;1.6;83;10;1008;27;24
2017-05-12_18:00;25;14;0.0;413.8;1800;22;5;386;1.7;77;10;1008;29;25
2017-05-12_21:00;25;14;0.0;413.8;2100;19;2;176;1.3;94;10;1009;22;23
2017-05-12_20:00;25;14;0.0;413.8;2000;20;3;176;1.4;88;10;1008;24;23
2017-05-12_23:00;25;14;0.0;413.8;2300;16;1;176;0.8;95;10;1009;14;18
2017-05-12_22:00;25;14;0.0;413.8;2200;17;2;176;1.0;94;10;1009;18;21
2017-05-13_00:00;19;13;0.0;413.8;0000;14;1;176;0.5;95;10;1010;10;16
2017-05-13_01:00;19;13;0.0;413.8;0100;13;2;176;0.4;95;10;1010;20;14
2017-05-13_02:00;19;13;0.0;413.8;0200;11;2;353;0.4;95;9;1010;31;11
2017-05-13_03:00;19;13;0.0;413.8;0300;9;3;353;0.3;95;9;1010;41;9
2017-05-13_04:00;19;13;0.0;413.8;0400;10;3;353;0.4;94;9;1009;59;10
2017-05-13_05:00;19;13;0.0;413.8;0500;10;3;296;0.5;94;10;1009;78;10
2017-05-13_06:00;19;13;0.0;413.8;0600;11;4;296;0.6;93;10;1009;96;11
2017-05-13_07:00;19;13;0.0;413.8;0700;12;3;296;1.2;93;9;1009;97;12
2017-05-13_08:00;19;13;0.0;413.8;0800;13;3;302;1.7;93;9;1009;99;13
2017-05-13_09:00;19;13;0.0;413.8;0900;14;3;302;2.3;94;8;1009;100;14
2017-05-13_10:00;19;13;0.0;413.8;1000;14;3;302;3.3;94;8;1009;100;14
2017-05-13_11:00;19;13;0.0;413.8;1100;14;3;302;4.3;95;7;1009;100;14
2017-05-13_12:00;19;13;0.0;413.8;1200;15;3;302;5.3;95;7;1009;100;15
2017-05-13_14:00;19;13;0.0;413.8;1400;16;5;176;4.8;92;7;1009;85;16
2017-05-13_13:00;19;13;0.0;413.8;1300;15;4;302;5.1;93;7;1009;92;15
2017-05-13_15:00;19;13;0.0;413.8;1500;16;6;176;4.6;90;8;1010;77;16
2017-05-13_16:00;19;13;0.0;413.8;1600;17;5;176;3.4;89;8;1010;65;17
2017-05-13_17:00;19;13;0.0;413.8;1700;17;5;353;2.1;88;9;1010;52;18
2017-05-13_18:00;19;13;0.0;413.8;1800;18;4;353;0.9;87;9;1010;40;19
2017-05-13_20:00;19;13;0.0;413.8;2000;16;5;176;1.2;94;10;1010;45;18
2017-05-13_19:00;19;13;0.0;413.8;1900;17;5;353;1.1;90;9;1010;42;19
2017-05-13_21:00;19;13;0.0;413.8;2100;15;5;176;1.4;97;10;1011;47;18
2017-05-13_22:00;19;13;0.0;413.8;2200;14;6;176;1.0;97;9;1011;43;17
2017-05-13_23:00;19;13;0.0;413.8;2300;13;6;143;0.7;97;8;1012;39;16
2017-05-14_00:00;20;14;0.0;413.8;0000;12;7;143;0.3;97;7;1012;34;14
2017-05-14_01:00;20;14;0.0;413.8;0100;11;7;143;0.2;97;5;1012;35;13
2017-05-14_02:00;20;14;0.0;413.8;0200;10;8;143;0.1;97;4;1013;36;11
2017-05-14_03:00;20;14;0.0;413.8;0300;9;8;143;0.0;97;2;1013;37;9
2017-05-14_04:00;20;14;0.0;413.8;0400;10;8;143;0.0;96;3;1014;38;10
2017-05-14_05:00;20;14;0.0;413.8;0500;10;9;116;0.0;94;4;1014;39;10
2017-05-14_06:00;20;14;0.0;413.8;0600;11;9;116;0.0;93;5;1015;40;11
2017-05-14_07:00;20;14;0.0;413.8;0700;12;10;116;0.0;89;6;1015;48;12
2017-05-14_08:00;20;14;0.0;413.8;0800;14;11;353;0.1;84;8;1015;56;14
2017-05-14_09:00;20;14;0.0;413.8;0900;16;12;353;0.1;80;10;1016;64;16
2017-05-14_11:00;20;14;0.0;413.8;1100;18;13;353;0.4;73;10;1016;81;18
2017-05-14_14:00;20;14;0.0;413.8;1400;20;13;176;0.8;71;10;1017;65;20
2017-05-14_13:00;20;14;0.0;413.8;1300;20;13;353;0.7;71;10;1017;77;20
2017-05-14_15:00;20;14;0.0;413.8;1500;20;13;176;0.9;71;10;1018;54;20
2017-05-14_16:00;20;14;0.0;413.8;1600;20;12;176;0.9;74;9;1018;41;20
2017-05-14_17:00;20;14;0.0;413.8;1700;19;11;176;0.9;77;9;1018;28;20
2017-05-14_18:00;20;14;0.0;413.8;1800;19;10;176;0.9;80;9;1019;15;20
2017-05-14_19:00;20;14;0.0;413.8;1900;18;9;176;0.8;85;8;1019;17;19
2017-05-14_21:00;20;14;0.0;413.8;2100;15;5;143;0.7;96;7;1020;22;18
2017-05-14_20:00;20;14;0.0;413.8;2000;17;7;143;0.8;91;7;1020;20;18
2017-05-14_22:00;20;14;0.0;413.8;2200;14;4;143;0.5;96;5;1021;25;16
2017-05-15_00:00;25;13;0.0;413.8;0000;11;3;143;0.1;96;2;1022;30;13
2017-05-14_23:00;20;14;0.0;413.8;2300;12;3;143;0.3;96;4;1022;28;14
2017-05-15_02:00;25;13;0.0;413.8;0200;7;3;143;0.0;96;2;1023;32;8
2017-05-15_01:00;25;13;0.0;413.8;0100;9;3;143;0.1;96;2;1023;31;10
2017-05-15_04:00;25;13;0.0;413.8;0400;6;4;143;0.0;95;3;1023;36;6
2017-05-15_03:00;25;13;0.0;413.8;0300;5;4;143;0.0;95;2;1023;32;5
2017-05-15_06:00;25;13;0.0;413.8;0600;8;5;119;0.0;93;5;1024;42;8
2017-05-15_05:00;25;13;0.0;413.8;0500;7;4;119;0.0;94;4;1023;39;7
2017-05-15_07:00;25;13;0.0;413.8;0700;10;5;119;0.0;88;6;1024;47;11
2017-05-15_08:00;25;13;0.0;413.8;0800;13;6;176;0.0;83;8;1024;52;14
2017-05-15_09:00;25;13;0.0;413.8;0900;16;6;176;0.0;78;10;1024;57;17
2017-05-15_10:00;25;13;0.0;413.8;1000;18;6;176;0.0;70;10;1024;49;20
2017-05-15_12:00;25;13;0.0;413.8;1200;23;7;176;0.1;54;10;1024;35;25
2017-05-15_11:00;25;13;0.0;413.8;1100;21;7;176;0.1;62;10;1024;42;22
2017-05-15_13:00;25;13;0.0;413.8;1300;23;7;176;0.1;52;10;1024;38;25
2017-05-15_14:00;25;13;0.0;413.8;1400;24;6;176;0.2;49;9;1023;41;25
2017-05-15_15:00;25;13;0.0;413.8;1500;24;6;176;0.2;46;9;1023;45;25
2017-05-15_16:00;25;13;0.0;413.8;1600;24;6;176;0.2;51;10;1023;40;25
2017-05-15_18:00;25;13;0.0;413.8;1800;22;5;113;0.1;62;10;1023;31;24
2017-05-15_19:00;25;13;0.0;413.8;1900;20;5;113;0.1;72;10;1023;21;23
2017-05-15_17:00;25;13;0.0;413.8;1700;23;6;113;0.1;57;10;1023;35;24
2017-05-15_20:00;25;13;0.0;413.8;2000;19;4;113;0.0;81;10;1024;10;22
2017-05-15_22:00;25;13;0.0;413.8;2200;16;3;113;0.0;91;10;1024;4;19
2017-05-15_21:00;25;13;0.0;413.8;2100;18;3;113;0.0;90;10;1024;0;21
2017-05-15_23:00;25;13;0.0;413.8;2300;15;3;116;0.0;91;10;1024;8;17
2017-05-16_00:00;24;19;0.0;413.8;0000;13;3;116;0.0;92;10;1025;12;15
2017-05-16_02:00;24;19;0.0;413.8;0200;9;3;113;0.0;92;10;1025;20;9
2017-05-16_01:00;24;19;0.0;413.8;0100;11;3;116;0.0;92;10;1025;16;12
2017-05-16_03:00;24;19;0.0;413.8;0300;7;3;113;0.0;93;10;1025;24;7
2017-05-16_05:00;24;19;0.0;413.8;0500;9;2;113;0.0;86;10;1025;8;9
2017-05-16_04:00;24;19;0.0;413.8;0400;8;3;113;0.0;89;10;1025;16;8
2017-05-16_06:00;24;19;0.0;413.8;0600;10;2;113;0.0;83;10;1025;0;10
2017-05-16_07:00;24;19;0.0;413.8;0700;13;3;113;0.0;75;10;1025;11;14
2017-05-16_08:00;24;19;0.0;413.8;0800;16;3;353;0.1;67;10;1025;22;17
2017-05-16_09:00;24;19;0.0;413.8;0900;20;3;353;0.1;58;10;1025;33;21
2017-05-16_11:00;24;19;0.0;413.8;1100;22;5;386;0.2;53;10;1024;67;23
2017-05-16_10:00;24;19;0.0;413.8;1000;21;4;353;0.2;56;10;1025;50;22
2017-05-16_12:00;24;19;0.0;413.8;1200;22;6;386;0.3;50;10;1024;83;25
2017-05-16_13:00;24;19;0.0;413.8;1300;22;7;386;0.5;53;10;1024;72;24
2017-05-16_14:00;24;19;0.0;413.8;1400;23;8;353;0.7;56;10;1024;61;24
2017-05-16_15:00;24;19;0.0;413.8;1500;23;9;353;0.9;59;10;1023;50;23
2017-05-16_16:00;24;19;0.0;413.8;1600;21;9;353;1.3;68;10;1023;50;22
2017-05-16_17:00;24;19;0.0;413.8;1700;20;10;353;1.6;77;10;1023;50;21
2017-05-16_18:00;24;19;0.0;413.8;1800;19;10;353;2.0;85;10;1023;51;20
2017-05-16_19:00;24;19;0.0;413.8;1900;18;9;353;1.9;88;10;1023;47;20
2017-05-16_20:00;24;19;0.0;413.8;2000;18;7;176;1.7;92;10;1023;43;19
2017-05-16_21:00;24;19;0.0;413.8;2100;17;6;176;1.6;95;10;1023;39;19
2017-05-16_23:00;24;19;0.0;413.8;2300;14;4;143;0.7;96;8;1024;25;16
2017-05-16_22:00;24;19;0.0;413.8;2200;15;5;176;1.1;95;9;1024;32;17
2017-05-17_00:00;24;15;0.0;413.8;0000;12;3;143;0.2;96;7;1024;18;14
2017-05-17_01:00;24;15;0.0;413.8;0100;10;3;143;0.2;96;5;1024;17;11
2017-05-17_02:00;24;15;0.0;413.8;0200;8;2;143;0.1;96;4;1024;15;8
2017-05-17_03:00;24;15;0.0;413.8;0300;6;2;143;0.1;96;2;1025;13;6
2017-05-17_04:00;24;15;0.0;413.8;0400;6;2;143;0.1;93;3;1024;10;6
2017-05-17_05:00;24;15;0.0;413.8;0500;7;2;113;0.0;90;4;1024;8;7
2017-05-17_06:00;24;15;0.0;413.8;0600;8;3;113;0.0;87;5;1024;5;8
2017-05-17_07:00;24;15;0.0;413.8;0700;11;4;113;0.0;79;6;1024;3;11
2017-05-17_08:00;24;15;0.0;413.8;0800;14;5;113;0.0;71;8;1024;2;14
2017-05-17_09:00;24;15;0.0;413.8;0900;17;6;113;0.0;63;10;1024;0;17
2017-05-17_10:00;24;15;0.0;413.8;1000;19;7;113;0.0;57;10;1024;3;19
2017-05-17_11:00;24;15;0.0;413.8;1100;20;9;116;0.0;51;10;1024;6;20
2017-05-17_12:00;24;15;0.0;413.8;1200;22;10;116;0.0;46;10;1023;8;22
2017-05-17_14:00;24;15;0.0;413.8;1400;23;11;113;0.0;45;10;1023;14;24
2017-05-17_13:00;24;15;0.0;413.8;1300;22;10;116;0.0;45;10;1023;11;23
2017-05-17_15:00;24;15;0.0;413.8;1500;23;11;113;0.0;45;10;1022;17;25
2017-05-17_16:00;24;15;0.0;413.8;1600;23;11;113;0.0;51;10;1022;11;25
2017-05-17_18:00;24;15;0.0;413.8;1800;21;9;113;0.1;63;10;1022;0;24
2017-05-17_19:00;24;15;0.0;413.8;1900;21;8;113;0.1;71;10;1022;0;24
2017-05-17_17:00;24;15;0.0;413.8;1700;22;10;113;0.1;57;10;1022;6;24
2017-05-17_20:00;24;15;0.0;413.8;2000;20;7;113;0.0;80;10;1022;0;23
2017-05-17_21:00;24;15;0.0;413.8;2100;19;6;113;0.0;88;10;1022;0;23
2017-05-17_23:00;24;15;0.0;413.8;2300;16;7;113;0.0;88;10;1023;0;19
2017-05-17_22:00;24;15;0.0;413.8;2200;17;7;113;0.0;88;10;1023;0;21
2017-05-18_01:00;25;18;0.0;413.8;0100;12;8;113;0.0;89;10;1023;0;14
2017-05-18_02:00;25;18;0.0;413.8;0200;10;7;113;0.0;90;10;1023;0;11
2017-05-18_03:00;25;18;0.0;413.8;0300;8;7;113;0.0;90;10;1023;0;8
2017-05-18_04:00;25;18;0.0;413.8;0400;9;6;113;0.0;87;10;1022;0;9
2017-05-18_00:00;25;18;0.0;413.8;0000;14;8;113;0.0;88;10;1023;0;17
2017-05-09_23:00;15;10;0.0;413.8;2300;8;11;116;0.0;70;10;1011;8;10
2017-05-18_05:00;25;18;0.0;413.8;0500;10;6;113;0.0;83;10;1022;0;10
2017-05-18_06:00;25;18;0.0;413.8;0600;11;6;113;0.0;79;10;1022;0;11
2017-05-18_07:00;25;18;0.0;413.8;0700;14;5;113;0.0;70;10;1022;0;14
2017-05-18_08:00;25;18;0.0;413.8;0800;17;5;113;0.0;61;10;1021;0;17
2017-05-18_09:00;25;18;0.0;413.8;0900;20;5;113;0.0;52;10;1021;0;20
2017-05-18_10:00;25;18;0.0;413.8;1000;22;5;113;0.0;48;10;1021;0;22
2017-05-18_11:00;25;18;0.0;413.8;1100;23;5;113;0.0;45;10;1021;0;24
2017-05-18_12:00;25;18;0.0;413.8;1200;25;6;113;0.0;41;10;1020;0;25
2017-05-18_13:00;25;18;0.0;413.8;1300;25;6;113;0.1;42;10;1020;2;25
2017-05-18_14:00;25;18;0.0;413.8;1400;24;7;176;0.1;44;10;1019;4;25
2017-05-18_15:00;25;18;0.0;413.8;1500;24;8;176;0.2;45;10;1019;6;25
2017-05-18_16:00;25;18;0.0;413.8;1600;23;8;176;0.2;53;9;1019;10;25
2017-05-18_17:00;25;18;0.0;413.8;1700;22;8;176;0.3;61;9;1019;13;24
2017-05-18_18:00;25;18;0.0;413.8;1800;21;9;176;0.3;69;9;1018;17;23
2017-05-18_19:00;25;18;0.0;413.8;1900;20;7;176;0.3;76;9;1018;14;22
2017-05-18_20:00;25;18;0.0;413.8;2000;19;6;113;0.3;84;9;1018;12;21
2017-05-18_21:00;25;18;0.0;413.8;2100;18;5;113;0.3;92;9;1018;10;20
2017-05-18_22:00;25;18;0.0;413.8;2200;16;5;113;0.2;92;10;1018;6;19
2017-05-18_23:00;25;18;0.0;413.8;2300;14;5;113;0.1;92;10;1018;3;17
2017-05-19_00:00;26;19;0.0;413.8;0000;13;5;113;0.0;92;10;1018;0;15
2017-05-19_01:00;26;19;0.0;413.8;0100;11;4;113;0.0;92;10;1018;5;13
2017-05-19_02:00;26;19;0.0;413.8;0200;10;3;176;0.1;92;10;1018;11;11
2017-05-19_03:00;26;19;0.0;413.8;0300;8;3;176;0.1;92;10;1018;16;8
2017-05-19_04:00;26;19;0.0;413.8;0400;10;3;176;0.1;90;10;1017;28;10
2017-05-19_05:00;26;19;0.0;413.8;0500;11;3;176;0.2;88;9;1017;40;11
2017-05-19_06:00;26;19;0.0;413.8;0600;12;3;176;0.2;86;9;1017;52;12
2017-05-19_07:00;26;19;0.0;413.8;0700;15;3;176;0.3;81;9;1017;50;15
2017-05-19_08:00;26;19;0.0;413.8;0800;17;4;176;0.5;76;10;1017;48;18
2017-05-19_09:00;26;19;0.0;413.8;0900;20;4;176;0.6;71;10;1016;46;21
2017-05-19_10:00;26;19;0.0;413.8;1000;21;5;176;0.8;68;9;1016;40;22
2017-05-19_11:00;26;19;0.0;413.8;1100;22;5;176;1.0;65;9;1016;34;24
2017-05-19_12:00;26;19;0.0;413.8;1200;23;6;176;1.2;63;9;1016;27;25
2017-05-19_13:00;26;19;0.0;413.8;1300;24;6;176;0.9;58;9;1015;29;25
2017-05-19_14:00;26;19;0.0;413.8;1400;24;6;176;0.7;53;9;1015;31;26
2017-05-19_15:00;26;19;0.0;413.8;1500;25;6;176;0.4;49;9;1015;34;26
2017-05-19_16:00;26;19;0.0;413.8;1600;24;6;176;0.3;54;10;1015;29;25
2017-05-19_17:00;26;19;0.0;413.8;1700;23;6;113;0.2;59;10;1015;24;25
2017-05-19_18:00;26;19;0.0;413.8;1800;23;6;113;0.1;64;10;1014;19;24
2017-05-19_19:00;26;19;0.0;413.8;1900;21;5;113;0.1;73;10;1014;12;24
2017-05-19_20:00;26;19;0.0;413.8;2000;20;4;113;0.0;82;10;1014;6;23
2017-05-19_21:00;26;19;0.0;413.8;2100;19;3;113;0.0;91;10;1015;0;23
2017-05-19_22:00;26;19;0.0;413.8;2200;18;3;113;0.0;91;10;1015;0;21
2017-05-19_23:00;26;19;0.0;413.8;2300;16;2;113;0.0;91;10;1015;0;19
2017-05-20_00:00;24;19;0.0;413.8;0000;15;1;113;0.0;92;10;1015;0;18
2017-05-20_01:00;24;19;0.0;413.8;0100;13;2;113;0.0;92;10;1015;0;15
2017-05-20_02:00;24;19;0.0;413.8;0200;11;2;113;0.0;92;10;1015;0;12
2017-05-20_03:00;24;19;0.0;413.8;0300;9;3;113;0.0;93;10;1015;0;9
2017-05-20_04:00;24;19;0.0;413.8;0400;10;4;113;0.0;90;10;1014;8;10
2017-05-20_05:00;24;19;0.0;413.8;0500;11;6;353;0.1;88;10;1014;17;11
2017-05-20_06:00;24;19;0.0;413.8;0600;12;7;353;0.1;86;10;1013;25;12
2017-05-20_07:00;24;19;0.0;413.8;0700;15;8;353;0.2;80;10;1013;37;15
2017-05-20_08:00;24;19;0.0;413.8;0800;17;9;176;0.4;75;10;1013;49;18
2017-05-20_09:00;24;19;0.0;413.8;0900;20;11;176;0.5;69;10;1013;62;21
2017-05-20_10:00;24;19;0.0;413.8;1000;21;12;176;0.7;67;10;1012;53;22
2017-05-20_11:00;24;19;0.0;413.8;1100;22;12;386;1.0;65;9;1012;43;24
2017-05-20_12:00;24;19;0.0;413.8;1200;23;13;386;1.2;63;9;1012;34;25
2017-05-20_13:00;24;19;0.0;413.8;1300;23;14;386;1.2;63;10;1011;32;25
2017-05-20_14:00;24;19;0.0;413.8;1400;24;14;386;1.2;63;10;1011;30;25
2017-05-20_15:00;24;19;0.0;413.8;1500;24;14;386;1.2;63;10;1011;29;25
2017-05-20_16:00;24;19;0.0;413.8;1600;23;14;386;1.1;67;10;1010;27;25
2017-05-20_17:00;24;19;0.0;413.8;1700;23;13;176;1.1;71;10;1010;25;25
2017-05-20_18:00;24;19;0.0;413.8;1800;22;13;176;1.0;75;10;1010;23;25
2017-05-20_19:00;24;19;0.0;413.8;1900;21;11;176;0.8;80;9;1010;24;24
2017-05-20_20:00;24;19;0.0;413.8;2000;20;10;176;0.6;85;9;1010;25;23
2017-05-20_21:00;24;19;0.0;413.8;2100;19;9;176;0.4;90;9;1010;26;23
2017-05-20_22:00;24;19;0.0;413.8;2200;18;7;176;0.4;91;9;1010;22;21
2017-05-20_23:00;24;19;0.0;413.8;2300;16;6;113;0.4;92;9;1010;19;18
2017-05-21_00:00;23;16;0.0;443.3;0000;15;4;113;0.4;93;9;1011;16;16
2017-05-21_01:00;23;16;0.0;443.3;0100;13;3;113;0.3;93;10;1011;11;13
2017-05-21_02:00;23;16;0.0;443.3;0200;10;2;113;0.2;93;10;1011;5;11
2017-05-21_03:00;23;16;0.0;443.3;0300;8;1;113;0.1;93;10;1011;0;8
2017-05-21_04:00;23;16;0.0;443.3;0400;8;2;113;0.1;91;10;1012;0;8
2017-05-21_05:00;23;16;0.0;443.3;0500;9;2;113;0.0;88;10;1012;0;9
2017-05-21_06:00;23;16;0.0;443.3;0600;10;3;113;0.0;86;10;1013;0;10
2017-05-21_07:00;23;16;0.0;443.3;0700;12;4;113;0.0;79;10;1013;5;13
2017-05-21_08:00;23;16;0.0;443.3;0800;15;6;176;0.0;72;10;1013;10;16
2017-05-21_09:00;23;16;0.0;443.3;0900;18;7;176;0.0;65;10;1013;16;19
2017-05-21_10:00;23;16;0.0;443.3;1000;19;9;176;0.1;60;10;1013;25;21
2017-05-21_11:00;23;16;0.0;443.3;1100;21;11;176;0.2;55;10;1013;35;23
2017-05-21_12:00;23;16;0.0;443.3;1200;22;12;176;0.3;50;10;1013;45;25
2017-05-21_13:00;23;16;0.0;443.3;1300;22;13;176;0.4;52;9;1013;44;25
2017-05-21_14:00;23;16;0.0;443.3;1400;22;13;176;0.4;54;9;1013;44;25
2017-05-21_15:00;23;16;0.0;443.3;1500;22;14;176;0.5;56;9;1013;43;25
2017-05-21_16:00;23;16;0.0;443.3;1600;22;14;176;0.5;61;9;1013;45;24
2017-05-21_17:00;23;16;0.0;443.3;1700;21;14;353;0.4;66;9;1013;47;24
2017-05-21_18:00;23;16;0.0;443.3;1800;21;14;353;0.4;71;9;1013;49;23
2017-05-21_19:00;23;16;0.0;443.3;1900;20;13;353;0.4;77;9;1013;48;23
2017-05-21_20:00;23;16;0.0;443.3;2000;19;12;176;0.3;84;10;1013;47;22
2017-05-21_21:00;23;16;0.0;443.3;2100;18;11;176;0.3;90;10;1014;46;21
